Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Smp_345330	Smp_345330	SM_V10_1	+	3474618	3517486	137.502899	9.919324	22.559843
Smp_085010	Smp_085010	SM_V10_1	+	3593248	3601272	2230.509277	176.757919	402.006317
Smp_168290	Smp_168290	SM_V10_1	+	3609310	3609645	0.752976	0.054319	0.123539
Smp_345790	Smp_345790	SM_V10_1	+	3632838	3639272	0.985107	0.071065	0.161625
Smp_103610	Smp_103610	SM_V10_1	-	3735826	3738545	57543.187500	4151.108887	9441.002930
Smp_179960	Smp_179960	SM_V10_1	+	3755434	3755719	0.000000	0.000000	0.000000
Smp_333870	Smp_333870	SM_V10_1	+	3756269	3758636	0.000000	0.000000	0.000000
Smp_333930	Smp_333930	SM_V10_1	-	3777641	3779938	0.070312	0.005072	0.011536
Smp_333220	Smp_333220	SM_V10_1	-	3794812	3796404	0.070312	0.005072	0.011536
Smp_334070	Smp_334070	SM_V10_1	-	3807234	3807464	0.070312	0.005072	0.011536
Smp_334240	Smp_334240	SM_V10_1	-	3831754	3834036	0.070304	0.005072	0.011535
Smp_067060	Smp_067060	SM_V10_1	-	3896819	3899577	41282.691406	2978.092773	6773.173828
Smp_344940	-	SM_V10_1	+	3951341	3954669	1.432866	0.103366	0.235088
Smp_067090	-	SM_V10_1	-	3957512	3964977	73.094185	8.527820	19.395100
Smp_158430	Smp_158430	SM_V10_1	-	3973642	3998267	134.642105	9.712950	22.090481
Smp_158440	-	SM_V10_1	-	4013009	4027327	230.872818	16.910921	38.461063
Smp_200460	-	SM_V10_1	-	4030097	4049167	8.598560	0.620292	1.410750
Smp_173020	Smp_173020	SM_V10_1	-	4065098	4098671	93.300537	6.730609	15.307644
Smp_092950	Smp_092950	SM_V10_1	-	4105302	4160070	173.974731	12.550365	28.543709
Smp_326440	-	SM_V10_1	+	4158457	4161586	35.626842	2.570085	5.845230
Smp_092930	-	SM_V10_1	+	4167888	4177847	83.379189	6.014893	13.679868
Smp_244890	Smp_244890	SM_V10_1	+	4204724	4233186	62.913078	6.222241	14.151446
Smp_244880	-	SM_V10_1	+	4246147	4252859	89.018051	6.421674	14.605024
Smp_160410	Smp_160410	SM_V10_1	-	4265476	4275954	451.443878	32.566719	74.067558
Smp_347660	-	SM_V10_1	+	4278988	4293591	388.381622	28.017467	63.721046
Smp_306440	Smp_306440	SM_V10_1	-	4296858	4341423	139.298538	10.048859	22.854450
Smp_328690	-	SM_V10_1	+	4345568	4390603	130.954086	9.446898	21.485392
Smp_213650	Smp_213650	SM_V10_1	+	4401689	4404516	315.950012	22.811153	51.880157
Smp_213640	Smp_213640	SM_V10_1	+	4406136	4413416	140.570038	10.140583	23.063061
Smp_160460	-	SM_V10_1	-	4415923	4525434	89.087418	6.426678	14.616404
Smp_244700	-	SM_V10_1	-	4542619	4661754	79.679535	5.778200	13.141550
Smp_070540	-	SM_V10_1	-	4671538	4694704	218.065765	15.731050	35.777641
Smp_160490	-	SM_V10_1	+	4707828	4769172	26.862864	1.937860	4.407340
Smp_244670	-	SM_V10_1	-	4773949	4794254	40.148655	2.896284	6.587115
Smp_313840	Smp_313840	SM_V10_1	-	4799836	4842353	88.962517	6.417668	14.595914
Smp_164190	Smp_164190	SM_V10_1	+	4864989	4885453	58.582703	4.226099	9.611554
Smp_164180	Smp_164180	SM_V10_1	-	4895001	4913776	0.429412	0.030980	0.070460
Smp_330320	-	SM_V10_1	-	4925035	4925904	0.687242	0.049580	0.112762
Smp_164200	Smp_164200	SM_V10_1	-	4951712	4970854	348.259338	25.123093	57.138275
Smp_077980	Smp_077980	SM_V10_1	+	4991003	5000630	410.225128	29.612074	67.347710
Smp_164210	-	SM_V10_1	+	5019403	5044444	654.786804	47.254517	107.472496
Smp_168930	-	SM_V10_1	+	5046044	5066376	426.428131	30.762104	69.963264
Smp_114430	Smp_114430	SM_V10_1	+	5081889	5089326	515.994873	37.223362	84.658310
Smp_114435	Smp_114435	SM_V10_1	+	5096698	5108417	143.121536	10.324645	23.481680
Smp_086060	-	SM_V10_1	-	5119151	5127159	122.247444	8.818810	20.056910
Smp_349660	Smp_349660	SM_V10_1	-	5171422	5174993	239.314896	17.263939	39.263943
Smp_154980	Smp_154980	SM_V10_1	-	5192344	5203529	297.875214	21.488426	48.871830
Smp_154970	-	SM_V10_1	+	5232257	5252103	56.406242	4.069090	9.254467
Smp_200620	-	SM_V10_1	+	5275105	5275500	5.742054	0.432523	0.983701
Smp_061100	Smp_061100	SM_V10_1	-	5293395	5317623	99.685989	7.191249	16.355293
Smp_154960	Smp_154960	SM_V10_1	-	5325054	5344281	1350.126953	98.208092	223.357880
Smp_331210	-	SM_V10_1	-	5364791	5369845	0.364525	0.026296	0.059807
Smp_196400	Smp_196400	SM_V10_1	+	5386503	5452957	52.822075	3.810532	8.666418
Smp_103790	Smp_103790	SM_V10_1	-	5453491	5456419	324.442810	23.404987	53.230728
Smp_201070	-	SM_V10_1	-	5463906	5466961	1.415637	0.102123	0.232261
Smp_318490	Smp_318490	SM_V10_1	-	5467869	5471320	0.081543	0.005882	0.013379
Smp_016050	Smp_016050	SM_V10_1	+	5627787	5660532	1119.049561	80.745987	183.643250
Smp_130910	Smp_130910	SM_V10_1	-	5674118	5679620	603.371277	43.526608	98.993988
Smp_172850	-	SM_V10_1	+	5692808	5735942	18.459148	1.331625	3.028558
Smp_245010	Smp_245010	SM_V10_1	+	5751508	5824271	182.580627	13.171186	29.955660
Smp_016090	-	SM_V10_1	-	5852964	5892714	208.307892	15.027126	34.176685
Smp_130940	-	SM_V10_1	+	5898298	5912242	41.737541	3.010905	6.847800
Smp_347280	-	SM_V10_1	-	5927935	5949184	25.648977	1.850292	4.208179
Smp_016200	-	SM_V10_1	+	5960758	5981412	1001.674133	72.259781	164.342789
Smp_016180	-	SM_V10_1	-	6005799	6062824	54.872467	3.958446	9.002823
Smp_319030	-	SM_V10_1	-	6089169	6089594	168.036041	12.121954	27.569359
Smp_130980	-	SM_V10_1	+	6089688	6111812	42.768093	3.085248	7.016881
Smp_342560	-	SM_V10_1	-	6113208	6130394	11.240498	0.810878	1.844207
Smp_130960	-	SM_V10_1	-	6146911	6152130	34.673973	2.501346	5.688894
Smp_016130	Smp_016130	SM_V10_1	+	6164985	6170897	757.887207	54.673233	124.345139
Smp_130950	Smp_130950	SM_V10_1	+	6176918	6194990	3176.637939	229.159500	521.184998
Smp_171010	Smp_171010	SM_V10_1	-	6200872	6226530	63.624023	4.589774	10.438674
Smp_089570	Smp_089570	SM_V10_1	-	6255915	6256406	4394.198242	316.993134	720.947815
Smp_171020	-	SM_V10_1	+	6271044	6333287	1162.316895	83.867226	190.742004
Smp_089590	-	SM_V10_1	+	6346474	6362071	766.297974	55.298817	125.767921
Smp_171030	-	SM_V10_1	-	6367826	6385770	70.032509	5.052076	11.490103
Smp_245050	Smp_245050	SM_V10_1	+	6387854	6399645	352.238800	25.428947	57.833889
Smp_171040	-	SM_V10_1	+	6405774	6449901	415.185699	29.951088	68.118744
Smp_089630	-	SM_V10_1	-	6452225	6458700	357.970917	25.823669	58.731621
Smp_089640	-	SM_V10_1	+	6475474	6480778	1501.880249	108.344147	246.410645
Smp_089650	-	SM_V10_1	-	6483685	6491921	51.439640	4.218147	9.593471
Smp_089670	-	SM_V10_1	-	6524317	6531070	507.144012	36.584869	83.206161
Smp_171060	Smp_171060	SM_V10_1	-	6564693	6569400	3.216042	0.232002	0.527650
Smp_171070	-	SM_V10_1	-	6588317	6598820	123.599968	8.916381	20.278816
Smp_089700	-	SM_V10_1	+	6616467	6637703	1746.810913	126.013229	286.596008
Smp_171080	Smp_171080	SM_V10_1	+	6641492	6649029	537.478088	38.773144	88.183029
Smp_171090	-	SM_V10_1	-	6651984	6654063	219.589600	15.840978	36.027653
Smp_022640	-	SM_V10_1	-	6666016	6667753	5682.619141	409.938568	932.336731
Smp_319400	-	SM_V10_1	+	6692387	6703807	0.812481	0.058612	0.133302
Smp_092150	-	SM_V10_1	+	6721367	6727503	161.187790	11.646784	26.488663
Smp_151640	Smp_151640	SM_V10_1	-	6780373	6786805	161.015228	11.615479	26.417465
Smp_055390	-	SM_V10_1	-	6805274	6815803	267.031311	19.263376	43.811325
Smp_055400	-	SM_V10_1	+	6818497	6832608	202.325043	14.595530	33.195091
Smp_151650	-	SM_V10_1	-	6836215	6841623	1420.293701	102.458588	233.024933
Smp_055420	Smp_055420	SM_V10_1	+	6847317	6853881	386.305908	27.867727	63.380489
Smp_151660	-	SM_V10_1	+	6859827	6862054	1.818091	0.148529	0.337804
Smp_151670	Smp_151670	SM_V10_1	+	6872987	6894303	211.727661	15.273825	34.737762
Smp_055440	-	SM_V10_1	+	6939667	6977449	10.398774	0.750157	1.706107
Smp_055450	-	SM_V10_1	-	6983169	6987253	207.116806	14.941203	33.981266
Smp_245120	Smp_245120	SM_V10_1	+	7075510	7089763	133.182144	9.607629	21.850945
Smp_245390	Smp_245390	SM_V10_1	-	7098303	7098851	0.082031	0.005918	0.013459
Smp_334270	Smp_334270	SM_V10_1	+	7103846	7104394	0.000000	0.000000	0.000000
Smp_334350	Smp_334350	SM_V10_1	+	7144117	7144665	0.000000	0.000000	0.000000
Smp_334520	Smp_334520	SM_V10_1	+	7148628	7149176	0.000000	0.000000	0.000000
Smp_334590	Smp_334590	SM_V10_1	+	7153139	7153687	0.000000	0.000000	0.000000
Smp_334660	Smp_334660	SM_V10_1	-	7163518	7164065	0.082031	0.005918	0.013459
Smp_334690	Smp_334690	SM_V10_1	+	7168484	7169032	0.000000	0.000000	0.000000
Smp_319550	-	SM_V10_1	-	7175705	7179062	0.259870	0.018747	0.042636
Smp_319560	Smp_319560	SM_V10_1	+	7190947	7196389	0.076026	0.005484	0.012473
Smp_112110	Smp_112110	SM_V10_1	-	7200977	7201525	0.082031	0.005918	0.013459
Smp_335410	Smp_335410	SM_V10_1	+	7205944	7206514	0.000000	0.000000	0.000000
Smp_335420	Smp_335420	SM_V10_1	-	7213145	7213693	0.082031	0.005918	0.013459
Smp_335440	Smp_335440	SM_V10_1	+	7218112	7218660	0.000000	0.000000	0.000000
Smp_335450	Smp_335450	SM_V10_1	-	7226311	7226859	0.082031	0.005918	0.013459
Smp_335430	Smp_335430	SM_V10_1	+	7231278	7231826	0.000000	0.000000	0.000000
Smp_319590	Smp_319590	SM_V10_1	-	7238972	7242012	0.433419	0.031266	0.071110
Smp_167830	Smp_167830	SM_V10_1	+	7252704	7256544	7.934753	0.590457	1.342896
Smp_331680	Smp_331680	SM_V10_1	+	7270116	7271844	9.593235	0.710460	1.615821
Smp_331690	Smp_331690	SM_V10_1	-	7279152	7280783	11.566948	0.834428	1.897767
Smp_331700	-	SM_V10_1	+	7319046	7328049	9.268231	0.668601	1.520621
Smp_196600	Smp_196600	SM_V10_1	+	7351216	7381756	173.237411	12.497175	28.422737
Smp_152180	-	SM_V10_1	-	7441587	7460519	647.558594	46.714237	106.243721
Smp_152190	-	SM_V10_1	-	7478078	7486735	1.273499	0.091869	0.208941
Smp_152200	-	SM_V10_1	+	7498369	7506516	0.000000	0.000000	0.000000
Smp_152210	-	SM_V10_1	-	7514707	7524625	19.029764	1.372788	3.122178
Smp_200970	-	SM_V10_1	+	7530248	7530418	0.000000	0.000000	0.000000
Smp_152220	-	SM_V10_1	-	7533612	7557295	33.734131	2.433547	5.534696
Smp_056200	-	SM_V10_1	+	7566219	7583724	836.348694	60.352245	137.261093
Smp_152230	-	SM_V10_1	-	7584859	7623305	101.128868	7.295337	16.592024
Smp_152260	Smp_152260	SM_V10_1	+	7632419	7731014	38.835320	2.801542	6.371638
Smp_319730	-	SM_V10_1	+	7737099	7737765	170.878159	12.326982	28.035660
Smp_152270	Smp_152270	SM_V10_1	+	7760515	7761569	976.015747	70.427696	160.176010
Smp_056240	Smp_056240	SM_V10_1	-	7771015	7799006	352.566925	25.433832	57.844997
Smp_152280	-	SM_V10_1	+	7803500	7872454	30.793503	2.221413	5.052232
Smp_056260	-	SM_V10_1	-	7907714	7915446	43.947990	3.184481	7.242570
Smp_152290	-	SM_V10_1	-	7926941	8021236	36.333275	2.765469	6.289596
Smp_056280	-	SM_V10_1	-	8031141	8040846	0.709979	0.051217	0.116485
Smp_319810	-	SM_V10_1	-	8046851	8084076	0.651787	0.047019	0.106937
Smp_152300	Smp_152300	SM_V10_1	+	8087440	8091400	290.214569	20.935791	47.614952
Smp_152310	-	SM_V10_1	-	8111803	8124556	0.777687	0.056102	0.127594
Smp_200300	Smp_200300	SM_V10_1	-	8135742	8139656	342.059021	24.675800	56.120979
Smp_336630	Smp_336630	SM_V10_1	-	8170702	8190234	7.619079	0.549633	1.250048
Smp_176440	-	SM_V10_1	+	8203500	8230004	181.363297	13.083369	29.755936
Smp_176430	Smp_176430	SM_V10_1	+	8243857	8308851	116.976982	8.438604	19.192194
Smp_319890	-	SM_V10_1	-	8375975	8405046	28.240381	2.037233	4.633347
Smp_176460	-	SM_V10_1	-	8441001	8452986	84.518906	6.097110	13.866858
Smp_098840	-	SM_V10_1	+	8461870	8468574	784.459167	56.590111	128.704742
Smp_098850	Smp_098850	SM_V10_1	-	8475658	8489396	127.588875	9.204135	20.933266
Smp_163240	Smp_163240	SM_V10_1	-	8525431	8585536	48.058815	3.466915	7.884920
Smp_163230	-	SM_V10_1	-	8649331	8661836	104.580750	7.576113	17.230600
Smp_163220	-	SM_V10_1	-	8678868	8693749	347.289795	25.053143	56.979183
Smp_163210	-	SM_V10_1	+	8699333	8772870	381.524719	27.910885	63.478642
Smp_200310	-	SM_V10_1	-	8789902	8790186	2.759285	0.199052	0.452711
Smp_068990	-	SM_V10_1	-	8841264	8850639	127.519707	9.199145	20.921919
Smp_319950	-	SM_V10_1	+	8864733	8883417	0.000445	0.000032	0.000073
Smp_320000	-	SM_V10_1	-	8888026	8889199	0.082092	0.005922	0.013469
Smp_320030	-	SM_V10_1	+	8895793	8896972	0.000000	0.000000	0.000000
Smp_345080	Smp_345080	SM_V10_1	+	8916193	9003838	33.618168	2.425181	5.515670
Smp_159550	Smp_159550	SM_V10_1	+	9009752	9032764	70.408295	5.079185	11.551757
Smp_159560	Smp_159560	SM_V10_1	-	9103442	9142370	35.910213	2.590527	5.891721
Smp_159570	-	SM_V10_1	+	9159978	9199802	128.788422	9.290669	21.130075
Smp_159590	-	SM_V10_1	+	9243208	9246822	215.702713	15.579446	35.432846
Smp_159600	Smp_159600	SM_V10_1	-	9276178	9345824	242.862640	17.519871	39.846020
Smp_129610	-	SM_V10_1	+	9401088	9432098	5.210038	1.964533	4.468002
Smp_342440	-	SM_V10_1	-	9436631	9445344	8.641644	0.623400	1.417818
Smp_129590	-	SM_V10_1	+	9454948	9494162	132.451080	9.608300	21.852472
Smp_129580	-	SM_V10_1	-	9494569	9526234	300.967865	21.711523	49.379234
Smp_302870	-	SM_V10_1	-	9531736	9532316	173.296631	12.501448	28.432451
Smp_347120	-	SM_V10_1	+	9538338	9540218	77.071114	5.579321	12.689234
Smp_129550	-	SM_V10_1	-	9544626	9573074	280.352478	20.224352	45.996906
Smp_129560	Smp_129560	SM_V10_1	-	9581530	9596924	499.190125	36.011082	81.901184
Smp_013690	-	SM_V10_1	+	9616001	9640279	373.926941	26.974722	61.349491
Smp_320230	-	SM_V10_1	-	9642840	9644497	5.095695	0.367598	0.836041
Smp_332680	Smp_332680	SM_V10_1	+	9660281	9697585	609.164062	43.944496	99.944397
Smp_342030	Smp_342030	SM_V10_1	-	9719719	9728982	1537.977051	110.948151	252.333023
Smp_124350	-	SM_V10_1	+	9745851	9782619	31.949818	3.014849	6.856770
Smp_340110	-	SM_V10_1	-	9784492	9813547	163.262024	11.777562	26.786095
Smp_004080	-	SM_V10_1	+	9824301	9844022	311.733734	22.488165	51.145569
Smp_004070	Smp_004070	SM_V10_1	-	9851672	9872709	58.806419	4.242237	9.648258
Smp_004060	-	SM_V10_1	-	9885072	9896397	116.945641	8.436344	19.187054
Smp_124340	-	SM_V10_1	-	9903975	9932737	5.747752	0.414637	0.943023
Smp_340100	Smp_340100	SM_V10_1	+	9936271	9955581	237.347687	17.122028	38.941189
Smp_213670	-	SM_V10_1	-	9961354	9970097	131.685135	9.499636	21.605333
Smp_213680	Smp_213680	SM_V10_1	-	9973302	9995904	325.319794	23.468248	53.374611
Smp_124320	-	SM_V10_1	+	10009061	10030645	63.039024	4.547573	10.342694
Smp_004000	Smp_004000	SM_V10_1	+	10036553	10042897	234.961746	16.949909	38.549732
Smp_003990	Smp_003990	SM_V10_1	-	10055164	10066462	6260.130859	451.599670	1027.087891
Smp_003980	-	SM_V10_1	+	10114546	10170744	161.862503	11.676602	26.556479
Smp_003970	Smp_003970	SM_V10_1	-	10172829	10181782	2671.102539	192.690704	438.242767
Smp_341700	-	SM_V10_1	+	10195126	10231198	127.586929	9.203995	20.932947
Smp_124300	-	SM_V10_1	-	10231207	10239129	699.128296	50.434418	114.704659
Smp_124290	-	SM_V10_1	-	10254137	10256912	136.547379	9.850393	22.403072
Smp_003940	Smp_003940	SM_V10_1	+	10263706	10279290	217.942566	15.722162	35.757427
Smp_003930	-	SM_V10_1	-	10279293	10283102	67.579613	4.933943	11.221429
Smp_124280	Smp_124280	SM_V10_1	+	10286096	10292154	61.656166	4.447815	10.115812
Smp_320690	Smp_320690	SM_V10_1	-	10332776	10334162	0.082031	0.005918	0.013459
Smp_003900	Smp_003900	SM_V10_1	+	10349086	10395370	21.488373	1.568853	3.568094
Smp_342020	Smp_342020	SM_V10_1	-	10437257	10501272	165.508209	11.939598	27.154621
Smp_124240	Smp_124240	SM_V10_1	+	10509379	10533779	2185.403564	157.652878	358.555115
Smp_003860	-	SM_V10_1	-	10537912	10543645	238.467285	17.202795	39.124878
Smp_124230	-	SM_V10_1	+	10550329	10559422	160.313248	11.564839	26.302294
Smp_213690	-	SM_V10_1	+	10567521	10605073	221.180313	15.955729	36.288639
Smp_213700	-	SM_V10_1	+	10605494	10608966	237.498810	17.132929	38.965984
Smp_124210	Smp_124210	SM_V10_1	+	10694359	10770738	27.249771	1.965772	4.470819
Smp_245630	-	SM_V10_1	-	10821538	10826160	5.950042	0.429230	0.976212
Smp_332790	Smp_332790	SM_V10_1	+	10832669	10977429	28.883226	2.083607	4.738817
Smp_003770	Smp_003770	SM_V10_1	+	10962814	10963753	14962.272461	1079.382446	2454.875244
Smp_332800	-	SM_V10_1	+	10988233	11129802	5.384246	0.388414	0.883383
Smp_124160	Smp_124160	SM_V10_1	-	11124732	11147509	177.758926	12.823354	29.164574
Smp_003700	-	SM_V10_1	+	11166023	11168557	772.572693	55.732632	126.754547
Smp_124130	-	SM_V10_1	+	11185662	11219334	16.283110	1.174647	2.671539
Smp_003670	Smp_003670	SM_V10_1	-	11223600	11232898	367.010620	27.734701	63.077946
Smp_003660	Smp_003660	SM_V10_1	-	11246577	11248678	4353.604004	314.064697	714.287659
Smp_124120	Smp_124120	SM_V10_1	+	11261892	11273694	154.259567	11.128133	25.309078
Smp_124110	-	SM_V10_1	-	11275578	11302818	218.805969	15.784446	35.899082
Smp_003630	-	SM_V10_1	-	11304239	11311298	529.857727	38.223408	86.932755
Smp_003620	Smp_003620	SM_V10_1	+	11323622	11349237	499.406769	36.045586	81.979652
Smp_003610	-	SM_V10_1	-	11358493	11362618	269.376373	19.432545	44.196079
Smp_003600	-	SM_V10_1	-	11369313	11373348	1.588007	0.114557	0.260541
Smp_188200	-	SM_V10_1	-	11381434	11387938	0.468576	0.033803	0.076878
Smp_321880	-	SM_V10_1	-	11397200	11397958	1.781636	0.128525	0.292310
Smp_124100	Smp_124100	SM_V10_1	+	11413750	11464724	286.257416	20.650328	46.965717
Smp_342010	-	SM_V10_1	-	11474213	11483218	3.338415	0.240830	0.547727
Smp_124080	Smp_124080	SM_V10_1	+	11566464	11583680	47.609303	3.453297	7.853946
Smp_124070	-	SM_V10_1	+	11644064	11669918	225.803650	16.308109	37.090069
Smp_124060	-	SM_V10_1	+	11676364	11702352	87.001862	6.276228	14.274233
Smp_124050	-	SM_V10_1	+	11722354	11790303	301.545776	21.753216	49.474052
Smp_342000	-	SM_V10_1	-	11826882	11829000	233.085571	16.815184	38.243324
Smp_124030	Smp_124030	SM_V10_1	-	11900808	11914590	156.677856	11.302655	25.705999
Smp_124020	-	SM_V10_1	+	11950104	11954968	176.321747	12.738539	28.971674
Smp_321950	-	SM_V10_1	+	11965454	11966682	0.204972	0.027636	0.062853
Smp_245690	-	SM_V10_1	+	11971235	11978949	36.134983	2.606742	5.928599
Smp_124010	-	SM_V10_1	-	11984182	12008970	0.170301	0.012285	0.027941
Smp_124000	Smp_124000	SM_V10_1	+	12067602	12091418	6328.576660	456.537262	1038.317627
Smp_003440	-	SM_V10_1	+	12188202	12218136	337.380890	24.338327	55.353455
Smp_321620	Smp_321620	SM_V10_1	-	12311645	12335785	945.156250	68.182640	155.070007
Smp_322050	Smp_322050	SM_V10_1	+	12340254	12344347	152.077896	10.989604	24.994017
Smp_003410	Smp_003410	SM_V10_1	+	12350822	12351640	6934.131348	500.240265	1137.712769
Smp_337440	Smp_337440	SM_V10_1	+	12372192	12503538	76.460274	5.515769	12.544693
Smp_341990	-	SM_V10_1	+	12510153	12529394	165.893448	11.967390	27.217825
Smp_123940	-	SM_V10_1	-	12529400	12557009	84.733986	6.112626	13.902144
Smp_003340	Smp_003340	SM_V10_1	+	12568460	12600650	449.798798	32.466908	73.840553
Smp_003330	Smp_003330	SM_V10_1	-	12611986	12612688	363.885620	26.250347	59.702026
Smp_341980	-	SM_V10_1	+	12623574	12636366	243.337936	17.554159	39.924000
Smp_123920	-	SM_V10_1	-	12649828	12660210	0.694860	0.050323	0.114452
Smp_003300	-	SM_V10_1	+	12665694	12676342	0.001235	0.000089	0.000203
Smp_123910	Smp_123910	SM_V10_1	+	12683651	12691715	104.146980	7.513060	17.087198
Smp_123900	-	SM_V10_1	+	12703376	12704799	0.001235	0.000089	0.000203
Smp_003280	-	SM_V10_1	+	12709101	12760277	7.412779	0.534751	1.216201
Smp_341970	-	SM_V10_1	+	12770169	12782005	3403.415527	245.519043	558.392029
Smp_003250	-	SM_V10_1	+	12802124	12806572	101.591690	7.380190	16.785007
Smp_123870	-	SM_V10_1	-	12806605	12817730	1508.250610	108.803711	247.455856
Smp_003230	Smp_003230	SM_V10_1	+	12827714	12844412	1861.650513	134.316483	305.480377
Smp_123860	Smp_123860	SM_V10_1	-	12913425	12950691	198.680710	14.332630	32.597172
Smp_123850	-	SM_V10_1	-	12970021	12983049	0.082508	0.005952	0.013537
Smp_123840	-	SM_V10_1	-	13025716	13059721	22.387615	1.615020	3.673094
